Series,Mazur.lnk,Mazur.RMSE,Mazur.BIC,Mazur.AIC,Mazur.BF,Mazur.prob,Mazur.notes,exp.lnk,exp.RMSE,exp.BIC,exp.AIC,exp.BF,exp.prob,exp.notes,BD.beta,BD.delta,BD.RMSE,BD.BIC,BD.AIC,BD.BF,BD.prob,BD.notes,MG.lnk,MG.s,MG.RMSE,MG.BIC,MG.AIC,MG.BF,MG.prob,MG.notes,Rachlin.lnk,Rachlin.s,Rachlin.RMSE,Rachlin.BIC,Rachlin.AIC,Rachlin.BF,Rachlin.prob,Rachlin.notes,Loewenstein-Prelec.lnk,Loewenstein-Prelec.beta,Loewenstein-Prelec.RMSE,Loewenstein-Prelec.BIC,Loewenstein-Prelec.AIC,Loewenstein-Prelec.BF,Loewenstein-Prelec.prob,Loewenstein-Prelec.notes,EbertPrelec.lnk,EbertPrelec.s,EbertPrelec.RMSE,EbertPrelec.BIC,EbertPrelec.AIC,EbertPrelec.BF,EbertPrelec.prob,EbertPrelec.notes,Bleichrodt.lnk,Bleichrodt.s,Bleichrodt.beta,Bleichrodt.RMSE,Bleichrodt.BIC,Bleichrodt.AIC,Bleichrodt.BF,Bleichrodt.prob,Bleichrodt.notes,Parabolic.lnk,Parabolic.RMSE,Parabolic.BIC,Parabolic.AIC,Parabolic.BF,Parabolic.prob,Parabolic.notes,Power.lnk,Power.lns,Power.RMSE,Power.BIC,Power.AIC,Power.BF,Power.prob,Power.notes,noise.mean,noise.RMSE,noise.BIC,noise.AIC,noise.BF,noise.prob,probmodel,probmodel.ED50,probmodel.AUC,probmodel.Log10AUC,delays,values,ResponseId
124,-4.58636,0.106611,-7.58302,-7.47484,6781.67,0.0418329,Success: relative step is no more than EpsX,-5.07058,0.0713539,-13.2045,-13.0963,112726,0.69535,Success: relative step is no more than EpsX,1,0.993741,0.0713539,-11.2586,-11.0963,42606.3,0.262817,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597857,0.375955,10.0609,10.1691,1,6.17E-06,Exponential (f),5.07058,0.293229,0.718007,"1,4,26,52,156,260,520","0.98,0.98,0.85,0.85,0.25,0.25,0.025",R_pT8E7unfysQVNHX
125,3.42027,0.0436142,-20.0963,-19.9881,0.0099933,0.0251791,Success: relative step is no more than EpsX,1.30531,0.0443202,-19.8714,-19.7633,0.00893078,0.022502,Success: relative step is no more than EpsX,0.0392851,1,0.0225877,-27.362,-27.1998,0.377964,0.952319,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0392857,0.0225877,-29.3079,-29.1998,1,2.5196,Noise,NA,0.0392857,0.0392857,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.075,0.025,0.075",R_r75QCj30ejZwQ2B
126,-4.55794,0.0712179,-13.2312,-13.123,13836.5,0.964471,Success: relative step is no more than EpsX,-5.17496,0.126578,-5.17961,-5.07143,246.971,0.017215,Success: relative step is no more than EpsX,0.890417,0.995689,0.109183,-5.30338,-5.14111,262.738,0.0183141,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601429,0.278076,5.83893,5.94711,1,6.97E-05,Hyperbolic (f),4.55794,0.340724,0.70356,"1,4,26,52,156,260,520","0.98,0.98,0.65,0.65,0.35,0.35,0.25",R_3JxGhnmyz9szNdh
127,-0.284844,0.0505834,-18.0209,-17.9127,25695.8,0.00240256,Success: relative step is no more than EpsX,-0.792835,0.0223799,-29.4373,-29.3291,7.74E+06,0.723965,Success: relative step is no more than EpsX,1,0.635998,0.0223799,-27.4914,-27.3291,2.93E+06,0.273633,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132143,0.215769,2.28728,2.39546,1,9.35E-08,Exponential (f),0.792835,0.00270777,0.0994141,"1,4,26,52,156,260,520","0.65,0.15,0.025,0.025,0.025,0.025,0.025",R_4Jb1IHJxw43S2Vb
128,-1.30374,0.0387826,-21.74,-21.6318,1.31E+06,0.824084,Success: relative step is no more than EpsX,-1.65918,0.0506218,-18.0103,-17.9021,202559,0.127664,Success: relative step is no more than EpsX,1,0.826716,0.0506218,-16.0644,-15.9021,76560.3,0.0482524,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,0.290012,6.42731,6.53549,1,6.30E-07,Hyperbolic (f),1.30374,0.0334734,0.245752,"1,4,26,52,156,260,520","0.85,0.45,0.075,0.075,0.075,0.025,0.025",R_25EEOP2ZZps5KHH
129,3.43402,0.0218516,-29.7718,-29.6636,2.54E-111,2.41E-33,Success: relative step is no more than EpsX,1.30531,0.0231454,-28.9664,-28.8583,1.70E-111,1.61E-33,Success: relative step is no more than EpsX,0.0250001,1,4.16E-07,-179.984,-179.821,1.06E-78,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,3.47E-18,-539.079,-538.97,1,9.47E+77,Noise,NA,0.025,0.025,"1,4,26,52,156,260,520","0.025,0.025,0.025,0.025,0.025,0.025,0.025",R_3EAqRKr3YIly6Xp
130,0.626931,0.214391,2.19762,2.3058,---,nan,Success: relative step is no more than EpsX,0.272143,0.230766,3.22804,3.33622,---,nan,Success: relative step is no more than EpsX,0.25,1,1.42E-07,-195.03,-194.868,---,nan,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,---,#NAME?,#NAME?,nan,nan,Noise,NA,0.25,0.25,"1,4,26,52,156,260,520","0.25,0.25,0.25,0.25,0.25,0.25,0.25",R_6ERVSvpEX37QoV3
131,-9.76038,0.0153692,-34.6985,-34.5903,1.31E-97,1.43E-33,Success: relative step is no more than EpsX,-9.77779,0.0153945,-34.6755,-34.5673,1.30E-97,1.42E-33,Success: relative step is no more than EpsX,0.98,1,2.72E-07,-185.952,-185.789,9.18E-65,1,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,2.22E-16,-480.854,-480.746,1,1.09E+64,Noise,NA,0.98,0.98,"1,4,26,52,156,260,520","0.98,0.98,0.98,0.98,0.98,0.98,0.98",R_2Yt9w7nBPkX3S7r
132,-5.37505,0.213057,2.11021,2.21839,0.020604,0.0160235,Success: relative step is no more than EpsX,-6.06069,0.240883,3.82875,3.93693,0.00872524,0.00678549,Success: relative step is no more than EpsX,0.689212,0.999335,0.103062,-6.11104,-5.94877,1.25654,0.977191,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.122358,-5.65432,-5.54614,1,0.777686,Beta-Delta (f),6.17851,0.5824,0.65421,"1,4,26,52,156,260,520","0.91,0.65,0.65,0.55,0.55,0.55,0.55",R_3Mm3eXjmUVjfReF
133,-3.76866,0.151022,-2.70769,-2.59951,12.5051,0.236078,Success: relative step is no more than EpsX,-4.25636,0.198295,1.10494,1.21312,1.85859,0.0350876,Success: relative step is no more than EpsX,0.681839,0.995663,0.111876,-4.96226,-4.79999,38.6064,0.728834,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464286,0.216654,2.34458,2.45276,1,0.0188786,Beta-Delta (f),4.26772,0.269394,0.526728,"1,4,26,52,156,260,520","0.65,0.85,0.55,0.45,0.25,0.25,0.25",R_C3r7srJYAL6D3Bn
134,-2.23788,0.150615,-2.74544,-2.63726,1582.19,0.045058,Success: relative step is no more than EpsX,-2.70522,0.10193,-8.21162,-8.10344,24334.7,0.693009,Success: relative step is no more than EpsX,1,0.93533,0.10193,-6.26571,-6.10344,9197.66,0.261933,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297857,0.431425,11.9877,12.0959,1,2.85E-05,Exponential (f),2.70522,0.0269562,0.350786,"1,4,26,52,156,260,520","0.98,0.98,0.025,0.025,0.025,0.025,0.025",R_2zRSkXZS1ycZaf4
135,-4.87861,0.0978371,-8.78536,-8.67718,2385.43,0.0916185,Success: relative step is no more than EpsX,-5.41601,0.0883721,-10.2098,-10.1016,4862.78,0.186767,Success: relative step is no more than EpsX,0.904983,0.996217,0.0634006,-12.9131,-12.7508,18788.3,0.721614,Success: relative step is no more than EpsX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612143,0.297175,6.76891,6.87708,1,3.84E-05,Beta-Delta (f),5.05333,0.394225,0.716456,"1,4,26,52,156,260,520","0.91,0.85,0.85,0.75,0.45,0.45,0.025",R_30jjB3DJcGeu3nz
